Country,Sex,Cause,Value,Low,High
Namibia,Male,Chronic obstructive pulmonary disease,25.79603,3.85191,62.9895
Namibia,Male,Ischaemic heart disease,111.96236,57.88268,160.76394
Namibia,Male,Lower respiratory infections,98.15091,27.86034,190.93977
Namibia,Male,Stroke,56.0569,18.77005,100.941
Namibia,Male,"Trachea, bronchus, lung cancers",1.70416,0.48681,3.56574
Niger,Both,Chronic obstructive pulmonary disease,483.15126,154.24946,900.77717
Niger,Both,Ischaemic heart disease,2158.41341,1369.2927,2890.92289
Niger,Both,Lower respiratory infections,5003.1248,2765.62629,7324.53619
Niger,Both,Stroke,1552.03302,759.98582,2647.00782
Niger,Both,"Trachea, bronchus, lung cancers",7.8274,3.47459,13.44433
Niger,Female,Chronic obstructive pulmonary disease,201.57787,64.35516,375.8176
Niger,Female,Ischaemic heart disease,1061.9446,673.69531,1422.34103
Niger,Female,Lower respiratory infections,2250.44054,1243.99805,3294.62762
Niger,Female,Stroke,819.67609,401.37175,1397.96576
Niger,Female,"Trachea, bronchus, lung cancers",0.77723,0.34501,1.33496
Niger,Male,Chronic obstructive pulmonary disease,281.57338,89.8943,524.95957
Niger,Male,Ischaemic heart disease,1096.46881,695.59739,1468.58186
Niger,Male,Lower respiratory infections,2752.68426,1521.62824,4029.90857
Niger,Male,Stroke,732.35693,358.61407,1249.04206
Niger,Male,"Trachea, bronchus, lung cancers",7.05018,3.12958,12.10937
Nigeria,Both,Chronic obstructive pulmonary disease,3050.5702,1246.12983,5472.46313
Nigeria,Both,Ischaemic heart disease,16700.37724,11490.67664,21212.89351
Nigeria,Both,Lower respiratory infections,51770.15882,37014.26547,68837.6676
Nigeria,Both,Stroke,11271.32104,6161.76201,17582.03955
Nigeria,Both,"Trachea, bronchus, lung cancers",263.76526,156.92841,378.67721
Nigeria,Female,Chronic obstructive pulmonary disease,1265.98441,517.14297,2271.0682
Nigeria,Female,Ischaemic heart disease,8485.46594,5838.41573,10778.27661
Nigeria,Female,Lower respiratory infections,23311.86783,16667.35594,30997.28966
Nigeria,Female,Stroke,6079.42615,3323.47707,9483.24607
Nigeria,Female,"Trachea, bronchus, lung cancers",97.78999,58.18063,140.39317
Nigeria,Male,Chronic obstructive pulmonary disease,1784.5858,728.98686,3201.39493
Nigeria,Male,Ischaemic heart disease,8214.9113,5652.2609,10434.6169
Nigeria,Male,Lower respiratory infections,28458.29099,20346.90952,37840.37794
Nigeria,Male,Stroke,5191.89489,2838.28493,8098.79348
Nigeria,Male,"Trachea, bronchus, lung cancers",165.97527,98.74779,238.28404
Nicaragua,Both,Chronic obstructive pulmonary disease,182.46142,48.14739,397.43805
Nicaragua,Both,Ischaemic heart disease,1126.4341,676.12612,1508.13261
Nicaragua,Both,Lower respiratory infections,176.21322,75.49497,286.96764
Nicaragua,Both,Stroke,254.54693,110.68375,415.33791
Nicaragua,Both,"Trachea, bronchus, lung cancers",20.08591,9.38229,35.15105
Nicaragua,Female,Chronic obstructive pulmonary disease,93.49191,24.67037,203.64437
Nicaragua,Female,Ischaemic heart disease,562.94489,337.8997,753.70192
Nicaragua,Female,Lower respiratory infections,82.95352,35.53975,135.09188
Nicaragua,Female,Stroke,138.01439,60.01231,225.19466
Nicaragua,Female,"Trachea, bronchus, lung cancers",8.40315,3.92518,14.70581
Nicaragua,Male,Chronic obstructive pulmonary disease,88.96951,23.47702,193.79368
Nicaragua,Male,Ischaemic heart disease,563.48921,338.22642,754.43069
Nicaragua,Male,Lower respiratory infections,93.25971,39.95523,151.87576
Nicaragua,Male,Stroke,116.53253,50.67143,190.14325
Nicaragua,Male,"Trachea, bronchus, lung cancers",11.68276,5.45711,20.44525
Netherlands,Both,Chronic obstructive pulmonary disease,819.74094,174.30233,1992.54722
Netherlands,Both,Ischaemic heart disease,2943.91801,1708.85213,3962.18345
Netherlands,Both,Lower respiratory infections,569.49488,208.85513,1038.61131
Netherlands,Both,Stroke,877.82565,351.1572,1533.18224
Netherlands,Both,"Trachea, bronchus, lung cancers",522.40385,251.77049,918.15297
Netherlands,Female,Chronic obstructive pulmonary disease,413.5051,87.924,1005.10832
Netherlands,Female,Ischaemic heart disease,1396.46285,810.60291,1879.48237
Netherlands,Female,Lower respiratory infections,318.63818,116.85657,581.11358
Netherlands,Female,Stroke,510.33708,204.15049,891.33844
Netherlands,Female,"Trachea, bronchus, lung cancers",216.30395,104.24684,380.16587
Netherlands,Male,Chronic obstructive pulmonary disease,406.23584,86.37833,987.43891
Netherlands,Male,Ischaemic heart disease,1547.45516,898.24922,2082.70108
Netherlands,Male,Lower respiratory infections,250.85671,91.99856,457.49772
Netherlands,Male,Stroke,367.48857,147.00671,641.8438
Netherlands,Male,"Trachea, bronchus, lung cancers",306.0999,147.52365,537.9871
Norway,Both,Chronic obstructive pulmonary disease,117.28733,15.31479,333.39842
Norway,Both,Ischaemic heart disease,587.28554,296.04195,865.96089
Norway,Both,Lower respiratory infections,97.50698,22.84823,230.56979
Norway,Both,Stroke,126.45395,36.2338,264.55566
Norway,Both,"Trachea, bronchus, lung cancers",44.24799,18.82507,85.71342
Norway,Female,Chronic obstructive pulmonary disease,56.8615,7.42469,161.63328
Norway,Female,Ischaemic heart disease,282.7576,142.53392,416.93011
Norway,Female,Lower respiratory infections,53.86261,12.6213,127.36618
Norway,Female,Stroke,73.18857,20.97127,153.11858
Norway,Female,"Trachea, bronchus, lung cancers",19.95946,8.49164,38.66376
Norway,Male,Chronic obstructive pulmonary disease,60.42582,7.8901,171.76514
Norway,Male,Ischaemic heart disease,304.52794,153.50803,449.03078
Norway,Male,Lower respiratory infections,43.64436,10.22692,103.2036
Norway,Male,Stroke,53.26538,15.26253,111.43708
Norway,Male,"Trachea, bronchus, lung cancers",24.28853,10.33342,47.04967
Nepal,Both,Chronic obstructive pulmonary disease,5323.22955,2060.50928,9771.2416
Nepal,Both,Ischaemic heart disease,4840.20326,3280.87693,6141.17963
Nepal,Both,Lower respiratory infections,1645.57976,1128.94563,2169.66018
Nepal,Both,Stroke,2229.64981,1184.99609,3413.14989
Nepal,Both,"Trachea, bronchus, lung cancers",542.9837,329.59693,792.7101
Nepal,Female,Chronic obstructive pulmonary disease,2683.58545,1038.75902,4925.94986
Nepal,Female,Ischaemic heart disease,1718.96801,1165.18298,2181.00165
Nepal,Female,Lower respiratory infections,889.12872,609.9844,1172.29637
Nepal,Female,Stroke,999.17572,531.03376,1529.53907
Nepal,Female,"Trachea, bronchus, lung cancers",314.60528,190.96878,459.29699
Nepal,Male,Chronic obstructive pulmonary disease,2639.64409,1021.75025,4845.29174
Nepal,Male,Ischaemic heart disease,3121.23525,2115.69395,3960.17798
Nepal,Male,Lower respiratory infections,756.45104,518.96123,997.36381
Nepal,Male,Stroke,1230.47409,653.96233,1883.61082
Nepal,Male,"Trachea, bronchus, lung cancers",228.37842,138.62815,333.41311
New Zealand,Both,Chronic obstructive pulmonary disease,123.56126,21.81335,317.6978
New Zealand,Both,Ischaemic heart disease,755.66008,420.62243,1046.38255
New Zealand,Both,Lower respiratory infections,81.95853,24.66872,166.42874
New Zealand,Both,Stroke,178.93198,64.08283,335.27419
New Zealand,Both,"Trachea, bronchus, lung cancers",65.03488,30.33633,119.36882
New Zealand,Female,Chronic obstructive pulmonary disease,60.96062,10.76191,156.74051
New Zealand,Female,Ischaemic heart disease,330.31462,183.86275,457.39542
New Zealand,Female,Lower respiratory infections,48.43132,14.57736,98.34685
New Zealand,Female,Stroke,106.04618,37.97946,198.70427
New Zealand,Female,"Trachea, bronchus, lung cancers",30.48471,14.21998,55.95343
New Zealand,Male,Chronic obstructive pulmonary disease,62.60064,11.05144,160.95729
New Zealand,Male,Ischaemic heart disease,425.34545,236.75968,588.98713
New Zealand,Male,Lower respiratory infections,33.52721,10.09137,68.08189
New Zealand,Male,Stroke,72.8858,26.10337,136.56992
New Zealand,Male,"Trachea, bronchus, lung cancers",34.55017,16.11636,63.41539
Oman,Both,Chronic obstructive pulmonary disease,61.15858,19.2872,117.29639
Oman,Both,Ischaemic heart disease,1280.58299,845.06521,1656.02599
Oman,Both,Lower respiratory infections,183.56194,106.42483,260.55029
Oman,Both,Stroke,268.5454,135.58535,428.5696
Oman,Both,"Trachea, bronchus, lung cancers",16.43937,8.06882,27.48527
Oman,Female,Chronic obstructive pulmonary disease,23.30267,7.34882,44.69233
Oman,Female,Ischaemic heart disease,521.75958,344.31261,674.72974
Oman,Female,Lower respiratory infections,74.64475,43.27725,105.95177
Oman,Female,Stroke,115.63253,58.38148,184.5371
Oman,Female,"Trachea, bronchus, lung cancers",2.31819,1.13782,3.87583
Oman,Male,Chronic obstructive pulmonary disease,37.85591,11.93838,72.60406
Oman,Male,Ischaemic heart disease,758.82341,500.75261,981.29626
Oman,Male,Lower respiratory infections,108.91719,63.14759,154.59852
Oman,Male,Stroke,152.91286,77.20387,244.0325
Oman,Male,"Trachea, bronchus, lung cancers",14.12118,6.931,23.60944
Pakistan,Both,Chronic obstructive pulmonary disease,20427.45494,8479.84145,36204.93856
Pakistan,Both,Ischaemic heart disease,64291.99327,45013.30529,80957.99048
Pakistan,Both,Lower respiratory infections,22673.9465,16403.89906,29520.4222
Pakistan,Both,Stroke,27753.41555,15307.33372,42831.66864
Pakistan,Both,"Trachea, bronchus, lung cancers",1858.6137,1188.36574,2630.65738
Pakistan,Female,Chronic obstructive pulmonary disease,5786.83685,2402.23068,10256.39626
Pakistan,Female,Ischaemic heart disease,24546.37553,17185.86467,30909.37355
Pakistan,Female,Lower respiratory infections,8461.25772,6121.45828,11016.16342
Pakistan,Female,Stroke,14784.56521,8154.39358,22816.9249
Pakistan,Female,"Trachea, bronchus, lung cancers",330.24915,211.15565,467.43031
Pakistan,Male,Chronic obstructive pulmonary disease,14640.61809,6077.61077,25948.54229
Pakistan,Male,Ischaemic heart disease,39745.61774,27827.44063,50048.61693
Pakistan,Male,Lower respiratory infections,14212.68878,10282.44078,18504.25877
Pakistan,Male,Stroke,12968.85034,7152.94014,20014.74375
Pakistan,Male,"Trachea, bronchus, lung cancers",1528.36454,977.21009,2163.22707
Panama,Both,Chronic obstructive pulmonary disease,74.55081,15.7825,183.8459
Panama,Both,Ischaemic heart disease,451.5732,259.83888,623.36644
Panama,Both,Lower respiratory infections,83.6636,28.22362,151.90635
Panama,Both,Stroke,190.7629,73.94034,332.03298
Panama,Both,"Trachea, bronchus, lung cancers",15.90708,6.89134,29.72691
Panama,Female,Chronic obstructive pulmonary disease,34.51996,7.30792,85.12789
Panama,Female,Ischaemic heart disease,198.6494,114.30448,274.22214
Panama,Female,Lower respiratory infections,37.40654,12.61896,67.9183
Panama,Female,Stroke,88.9305,34.46976,154.78828
Panama,Female,"Trachea, bronchus, lung cancers",5.81816,2.52057,10.87288
Panama,Male,Chronic obstructive pulmonary disease,40.03085,8.47458,98.71802
Panama,Male,Ischaemic heart disease,252.92379,145.5344,349.1443
Panama,Male,Lower respiratory infections,46.25707,15.60466,83.98804
Panama,Male,Stroke,101.83239,39.47058,177.2447
Panama,Male,"Trachea, bronchus, lung cancers",10.08892,4.37077,18.85403
Peru,Both,Chronic obstructive pulmonary disease,428.8708,151.80427,826.24873
Peru,Both,Ischaemic heart disease,3173.07323,2104.26187,4083.40654
Peru,Both,Lower respiratory infections,3667.47162,2213.85963,5085.17054
Peru,Both,Stroke,1181.42467,590.18337,1808.89063
Peru,Both,"Trachea, bronchus, lung cancers",397.14795,220.45197,619.78148
Peru,Female,Chronic obstructive pulmonary disease,217.74611,77.074,419.50268
Peru,Female,Ischaemic heart disease,1504.22915,997.54775,1935.78235
Peru,Female,Lower respiratory infections,1942.82198,1172.77939,2693.83982
Peru,Female,Stroke,619.53052,309.48788,948.56912
Peru,Female,"Trachea, bronchus, lung cancers",190.33607,105.65322,297.03482
Peru,Male,Chronic obstructive pulmonary disease,211.12469,74.73026,406.74605
Peru,Male,Ischaemic heart disease,1668.84408,1106.71413,2147.62419
Peru,Male,Lower respiratory infections,1724.64964,1041.08024,2391.33072
Peru,Male,Stroke,561.89415,280.6955,860.32152
Peru,Male,"Trachea, bronchus, lung cancers",206.81188,114.79875,322.74666
Philippines,Both,Chronic obstructive pulmonary disease,4774.74744,1507.63177,9712.39504
Philippines,Both,Ischaemic heart disease,27902.13837,18026.86914,36124.26938
Philippines,Both,Lower respiratory infections,19114.27938,10882.5416,27763.78607
Philippines,Both,Stroke,10189.47657,5091.01792,15501.22483
Philippines,Both,"Trachea, bronchus, lung cancers",1039.79073,581.12718,1629.83495
Philippines,Female,Chronic obstructive pulmonary disease,1623.64168,512.66665,3302.67718
Philippines,Female,Ischaemic heart disease,13114.90938,8473.21277,16979.57744
Philippines,Female,Lower respiratory infections,9899.24252,5636.04395,14378.80268
Philippines,Female,Stroke,4736.93414,2366.73753,7206.28588
Philippines,Female,"Trachea, bronchus, lung cancers",339.34178,189.65425,531.90616
Philippines,Male,Chronic obstructive pulmonary disease,3151.10576,994.96512,6409.71786
Philippines,Male,Ischaemic heart disease,14787.22899,9553.65637,19144.69194
Philippines,Male,Lower respiratory infections,9215.03686,5246.49766,13384.98339
Philippines,Male,Stroke,5452.54243,2724.28039,8294.93895
Philippines,Male,"Trachea, bronchus, lung cancers",700.44894,391.47293,1097.92879
Papua New Guinea,Both,Chronic obstructive pulmonary disease,274.44933,4.96972,889.84991
Papua New Guinea,Both,Ischaemic heart disease,853.77233,58.88037,1548.12634
Papua New Guinea,Both,Lower respiratory infections,194.08353,3.88946,503.77212
Papua New Guinea,Both,Stroke,326.76944,10.78431,803.9977
Papua New Guinea,Both,"Trachea, bronchus, lung cancers",21.30239,0.51196,64.75689
Papua New Guinea,Female,Chronic obstructive pulmonary disease,137.34301,2.487,445.30868
Papua New Guinea,Female,Ischaemic heart disease,309.23515,21.32639,560.72921
Papua New Guinea,Female,Lower respiratory infections,82.75407,1.6584,214.80025
Papua New Guinea,Female,Stroke,140.76006,4.64548,346.33214
Papua New Guinea,Female,"Trachea, bronchus, lung cancers",7.86377,0.18899,23.90497
Papua New Guinea,Male,Chronic obstructive pulmonary disease,137.10632,2.48272,444.54124
Papua New Guinea,Male,Ischaemic heart disease,544.53718,37.55398,987.39713
Papua New Guinea,Male,Lower respiratory infections,111.32946,2.23106,288.97187
Papua New Guinea,Male,Stroke,186.00939,6.13883,457.66556
Papua New Guinea,Male,"Trachea, bronchus, lung cancers",13.43862,0.32297,40.85191
Poland,Both,Chronic obstructive pulmonary disease,1794.6421,551.21841,3769.06334
Poland,Both,Ischaemic heart disease,24128.00233,15192.47708,31277.38038
Poland,Both,Lower respiratory infections,3673.72416,1914.82391,5522.26319
Poland,Both,Stroke,4134.98601,2052.37061,6361.51489
Poland,Both,"Trachea, bronchus, lung cancers",2238.87843,1197.70881,3577.31569
Poland,Female,Chronic obstructive pulmonary disease,728.93583,223.89024,1530.89316
Poland,Female,Ischaemic heart disease,13446.10073,8466.49359,17430.32023
Poland,Female,Lower respiratory infections,1750.90169,912.60756,2631.91779
Poland,Female,Stroke,2316.25089,1149.65449,3563.46176
Poland,Female,"Trachea, bronchus, lung cancers",743.1312,397.54494,1187.38689
Poland,Male,Chronic obstructive pulmonary disease,1065.70627,327.32817,2238.17019
Poland,Male,Ischaemic heart disease,10681.9016,6725.98349,13847.06015
Poland,Male,Lower respiratory infections,1922.82246,1002.21636,2890.3454
Poland,Male,Stroke,1818.73513,902.71612,2798.05314
Poland,Male,"Trachea, bronchus, lung cancers",1495.74723,800.16387,2389.9288
Democratic People's Republic of Korea,Both,Chronic obstructive pulmonary disease,5550.5176,2183.90048,10064.84588
Democratic People's Republic of Korea,Both,Ischaemic heart disease,8002.56618,5391.29468,10159.63011
Democratic People's Republic of Korea,Both,Lower respiratory infections,1800.97061,1196.83164,2428.7948
Democratic People's Republic of Korea,Both,Stroke,9111.66782,4886.44816,14006.49588
Democratic People's Republic of Korea,Both,"Trachea, bronchus, lung cancers",1988.07117,1191.72554,2976.24802
Democratic People's Republic of Korea,Female,Chronic obstructive pulmonary disease,2935.55893,1155.02175,5323.09783
Democratic People's Republic of Korea,Female,Ischaemic heart disease,4201.15358,2830.29924,5333.55993
Democratic People's Republic of Korea,Female,Lower respiratory infections,1047.08376,695.83755,1412.10055
Democratic People's Republic of Korea,Female,Stroke,4916.20214,2636.48405,7557.20757
Democratic People's Republic of Korea,Female,"Trachea, bronchus, lung cancers",949.74576,569.31376,1421.81979
Democratic People's Republic of Korea,Male,Chronic obstructive pulmonary disease,2614.95867,1028.87873,4741.74806
Democratic People's Republic of Korea,Male,Ischaemic heart disease,3801.41261,2560.99545,4826.07017
Democratic People's Republic of Korea,Male,Lower respiratory infections,753.88685,500.99409,1016.69426
Democratic People's Republic of Korea,Male,Stroke,4195.46568,2249.96411,6449.28831
Democratic People's Republic of Korea,Male,"Trachea, bronchus, lung cancers",1038.32541,622.41178,1554.42823
Portugal,Both,Chronic obstructive pulmonary disease,234.17462,36.87529,634.47041
Portugal,Both,Ischaemic heart disease,1649.72679,880.51273,2331.24875
Portugal,Both,Lower respiratory infections,483.94467,134.90163,1043.87319
Portugal,Both,Stroke,768.40133,255.34644,1515.52935
Portugal,Both,"Trachea, bronchus, lung cancers",115.63092,51.45106,216.9266
Portugal,Female,Chronic obstructive pulmonary disease,100.32769,15.79852,271.82684
Portugal,Female,Ischaemic heart disease,848.71879,452.98876,1199.33472
Portugal,Female,Lower respiratory infections,246.21563,68.63365,531.08943
Portugal,Female,Stroke,433.79561,144.15405,855.58151
Portugal,Female,"Trachea, bronchus, lung cancers",27.05105,12.03662,50.74846
Portugal,Male,Chronic obstructive pulmonary disease,133.84694,21.07677,362.64357
Portugal,Male,Ischaemic heart disease,801.008,427.52397,1131.91403
Portugal,Male,Lower respiratory infections,237.72904,66.26798,512.78376
Portugal,Male,Stroke,334.60573,111.19239,659.94784
Portugal,Male,"Trachea, bronchus, lung cancers",88.57988,39.41445,166.17814
Paraguay,Both,Chronic obstructive pulmonary disease,111.19705,23.82673,262.27602
Paraguay,Both,Ischaemic heart disease,748.53115,422.4514,1031.49983
